Date (GMT+1);Nuclear  Power (MW);Non-Renewable Power (MW);Renewable Power (MW);Price (EUR/MWh, EUR/tCO2)
2021-07-05T01:00+02:00;6593.98;19160.84;15125.45;75.22
2021-07-05T02:00+02:00;6599.06;19052.67;14813.86;74.01
2021-07-05T03:00+02:00;6599.31;18815.17;14770.22;72.01
2021-07-05T04:00+02:00;6598.95;18880.79;14569.72;71.54
2021-07-05T05:00+02:00;6621.01;19701.35;14754.11;74.09
2021-07-05T06:00+02:00;6631.81;21649.73;15801.82;91.57
2021-07-05T07:00+02:00;6627.58;23458.61;17589.81;101.93
2021-07-05T08:00+02:00;6625.32;23965.21;20955.71;105.69
2021-07-05T09:00+02:00;6626.39;24062.52;24449.82;103.55
2021-07-05T10:00+02:00;6618.75;24074.73;27147.4;101
2021-07-05T11:00+02:00;6613.54;24201.98;29384.71;100.09
2021-07-05T12:00+02:00;6596.73;23710.35;31408.3;97.91
2021-07-05T13:00+02:00;6593.73;23180.02;33181.5;94.23
2021-07-05T14:00+02:00;6602.5;22783.44;33081.21;88.93
2021-07-05T15:00+02:00;6594.18;23134.51;31287.28;83.93
2021-07-05T16:00+02:00;6590.61;23015.41;30053.23;87.8
2021-07-05T17:00+02:00;6586.32;23179.04;26252.18;99.36
2021-07-05T18:00+02:00;6587.64;23995.7;21107.07;105.6
2021-07-05T19:00+02:00;6594.67;24623.69;15861.87;114.99
2021-07-05T20:00+02:00;6595.67;24659.11;12556.63;118
2021-07-05T21:00+02:00;6600.22;24520.04;11437.09;110.74
2021-07-05T22:00+02:00;6604.48;24345.32;11763.13;103.96
2021-07-05T23:00+02:00;6598.52;22881.32;13108.98;94.58
2021-07-06T00:00+02:00;6588.34;19736.93;15056.73;86.8
2021-07-06T01:00+02:00;6593.2;18642.43;16997.74;78.09
2021-07-06T02:00+02:00;6601.71;17230.24;18986.74;73.14
2021-07-06T03:00+02:00;6598.6;16673.9;20942.68;70.87
2021-07-06T04:00+02:00;6603.09;16874.96;22662.03;67.94
2021-07-06T05:00+02:00;6594.94;17295.5;25204.31;71.58
2021-07-06T06:00+02:00;6601.71;18491.16;28748.12;82.54
2021-07-06T07:00+02:00;6605.64;19272.53;32788.6;96.59
2021-07-06T08:00+02:00;6489.05;19646.86;37627.92;97.06
2021-07-06T09:00+02:00;6327.93;19224.74;43077.18;87.29
2021-07-06T10:00+02:00;6248.81;17984.33;47348.59;76.8
2021-07-06T11:00+02:00;6118.34;17252.92;50312.4;70.34
2021-07-06T12:00+02:00;6051.8;15950.89;52194.62;60.07
2021-07-06T13:00+02:00;6122.89;15110.06;51102.86;59.91
2021-07-06T14:00+02:00;6162.53;15038.68;49431.72;58.51
2021-07-06T15:00+02:00;6117.25;15857.99;46750.3;62.74
2021-07-06T16:00+02:00;6295.22;17225.25;42899.46;68.43
2021-07-06T17:00+02:00;6457.89;18296.39;38194.21;75.49
2021-07-06T18:00+02:00;6540.58;19613.6;33393.38;91.46
2021-07-06T19:00+02:00;6547.21;20846.08;29168.11;99.94
2021-07-06T20:00+02:00;6557.7;20864.84;25791.4;103.47
2021-07-06T21:00+02:00;6576.51;20732.69;24801.88;103.97
2021-07-06T22:00+02:00;6563.35;20505.09;24618.18;101.91
2021-07-06T23:00+02:00;6467.33;19661.86;24477.43;91.28
2021-07-07T00:00+02:00;6561.06;17954.86;23089.69;82.34
2021-07-07T01:00+02:00;6591.87;17739.7;22018.91;75.06
2021-07-07T02:00+02:00;6592.45;17317.61;21376.72;75.07
2021-07-07T03:00+02:00;6606.18;17275.01;20558.22;75.1
2021-07-07T04:00+02:00;6616.32;17468.42;19197.93;75.07
2021-07-07T05:00+02:00;6615.98;18503.57;18560.98;79.73
2021-07-07T06:00+02:00;6620.33;21322.45;18410.27;96.46
2021-07-07T07:00+02:00;6622.82;23882.93;19361.31;104.78
2021-07-07T08:00+02:00;6622.05;24101.74;20528.72;108.31
2021-07-07T09:00+02:00;6613.98;24529.47;23307.37;104.93
2021-07-07T10:00+02:00;6468.53;24206.99;27008.49;100.23
2021-07-07T11:00+02:00;6450.13;24203.19;29739.27;99.59
2021-07-07T12:00+02:00;6447;24148.84;32071.55;97.65
2021-07-07T13:00+02:00;6544.85;23766.79;33813.36;97.36
2021-07-07T14:00+02:00;6553.48;22663.54;34667.63;96.98
2021-07-07T15:00+02:00;6053.08;22054.83;33791.32;96.87
2021-07-07T16:00+02:00;6026.12;22266.01;30771.41;96.37
2021-07-07T17:00+02:00;6053.24;23102.67;26653.82;100.29
2021-07-07T18:00+02:00;6029.29;24138.73;21380.31;113.57
2021-07-07T19:00+02:00;6407.76;24432.8;15938.94;133.48
2021-07-07T20:00+02:00;6588.32;24622.87;12348.02;130.13
2021-07-07T21:00+02:00;6596.7;24518.56;11362.08;120.61
2021-07-07T22:00+02:00;6598.71;24444.42;11815.23;114.91
2021-07-07T23:00+02:00;6594.19;23953.21;12001.81;103.65
2021-07-08T00:00+02:00;6597.53;23188.81;12189.5;89.34
2021-07-08T01:00+02:00;6600.78;22377.86;11987.5;83.08
2021-07-08T02:00+02:00;6606.11;21827.07;12067.97;80.38
2021-07-08T03:00+02:00;6604.77;22005.45;11797.44;79.62
2021-07-08T04:00+02:00;6608.69;22224.17;11621.58;79.49
2021-07-08T05:00+02:00;6615.12;22840.57;11478.16;82.46
2021-07-08T06:00+02:00;6396.96;24115.51;12274.07;105.92
2021-07-08T07:00+02:00;6484.91;24971.15;14267.78;120.46
2021-07-08T08:00+02:00;6627.5;25117.26;16694.81;121.69
2021-07-08T09:00+02:00;6617.7;25103.89;19513.1;117.93
2021-07-08T10:00+02:00;6609.38;25051.56;22102.11;110.01
2021-07-08T11:00+02:00;6599.73;25132.58;23528.38;108.36
2021-07-08T12:00+02:00;6596.98;25216.98;23926.99;105.07
2021-07-08T13:00+02:00;6595.04;25388.07;23080.81;102.8
2021-07-08T14:00+02:00;6592.41;25520.49;22405.9;106.99
2021-07-08T15:00+02:00;6288.18;25649.14;20908.75;115.69
2021-07-08T16:00+02:00;6479.84;25414.3;20188.34;117.6
2021-07-08T17:00+02:00;6589.02;25081.44;19088.55;123.29
2021-07-08T18:00+02:00;6587.8;25181.87;16882.57;137.99
2021-07-08T19:00+02:00;6584.63;25317.94;14646.49;150
2021-07-08T20:00+02:00;6607.04;25353.05;12568.08;147
2021-07-08T21:00+02:00;6608.05;24974.21;11362.77;124.1
2021-07-08T22:00+02:00;6604.54;24572.22;10873.83;111.04
2021-07-08T23:00+02:00;6598.86;24216.68;10818.71;96.7
2021-07-09T00:00+02:00;6610.73;22788.37;11380.82;87.97
2021-07-09T01:00+02:00;6620.28;21790.75;12075.07;78.07
2021-07-09T02:00+02:00;6623.19;20915.54;12529.28;76.84
2021-07-09T03:00+02:00;6624.81;20946.25;12659.91;75.15
2021-07-09T04:00+02:00;6623.88;21300.74;12785.06;75.24
2021-07-09T05:00+02:00;6631.07;22302.19;13529.74;77.81
2021-07-09T06:00+02:00;6630.4;23356.2;15036.01;92.88
2021-07-09T07:00+02:00;6629.34;23820.49;16270.48;104.49
2021-07-09T08:00+02:00;6632.18;23990.59;18031.67;107.97
2021-07-09T09:00+02:00;6499.48;23763.2;20974.83;104.62
2021-07-09T10:00+02:00;6610.19;23528.83;24697.68;105.46
2021-07-09T11:00+02:00;6621.37;22965.64;27057.28;102.38
2021-07-09T12:00+02:00;6615.8;23015.11;29327.88;95
2021-07-09T13:00+02:00;6615.41;22507.01;31457.13;91.92
2021-07-09T14:00+02:00;6610.32;22035.96;31974.5;87
2021-07-09T15:00+02:00;6906.39;21499.69;31329.67;83.21
2021-07-09T16:00+02:00;7090.26;21668.41;29712.74;82.5
2021-07-09T17:00+02:00;7141.09;21971;27385.05;88.15
2021-07-09T18:00+02:00;7137.38;22304.73;24055.46;94.47
2021-07-09T19:00+02:00;7344.16;22698.66;20046.09;97.68
2021-07-09T20:00+02:00;7465.11;22642.38;17473.13;98.25
2021-07-09T21:00+02:00;7568.22;22268.78;16503.51;98.43
2021-07-09T22:00+02:00;7687.22;22184.17;16494.21;96.69
2021-07-09T23:00+02:00;7731.44;21548.96;16976.02;91.98
2021-07-10T00:00+02:00;7770.34;19048.3;16940.76;84.73
2021-07-10T01:00+02:00;7815.8;17923.67;17196.18;80.86
2021-07-10T02:00+02:00;7853.83;17480.29;16765.95;75.75
2021-07-10T03:00+02:00;7859.9;17202;16567.73;74.04
2021-07-10T04:00+02:00;7885.15;16993.24;16625.32;72.87
2021-07-10T05:00+02:00;7891.31;16599.98;17160.19;72.45
2021-07-10T06:00+02:00;7901.79;16900.63;18269.87;74.02
2021-07-10T07:00+02:00;7912.04;17684.24;20417.03;80.02
2021-07-10T08:00+02:00;7899.95;17810.66;24813.72;80.41
2021-07-10T09:00+02:00;7887.98;17761.53;30794.39;79.22
2021-07-10T10:00+02:00;7741.52;17120.54;36297.97;74.73
2021-07-10T11:00+02:00;7687.04;16438.37;39612.33;68.5
2021-07-10T12:00+02:00;7701.49;16120.44;40618.78;70.03
2021-07-10T13:00+02:00;7696.08;15814.21;39920.78;65.81
2021-07-10T14:00+02:00;7697.69;16021.25;37897.2;68.83
2021-07-10T15:00+02:00;7706.13;16538.05;34640.88;70.4
2021-07-10T16:00+02:00;7706.75;17094.82;30404.52;73
2021-07-10T17:00+02:00;7740.15;17926.43;24958.54;81.31
2021-07-10T18:00+02:00;7874.88;18704.06;19277.74;93.16
2021-07-10T19:00+02:00;7878.31;18975.88;14028.91;97.91
2021-07-10T20:00+02:00;7877.66;19290.24;11550.49;99.19
2021-07-10T21:00+02:00;7879.15;19370.25;10932.88;100.05
2021-07-10T22:00+02:00;7882.84;19370.46;11074.47;98.5
2021-07-10T23:00+02:00;7885.1;19141.09;11256.72;95
2021-07-11T00:00+02:00;7888.55;18286.82;11943.59;87.4
2021-07-11T01:00+02:00;7909.66;17538.67;12340.22;79.09
2021-07-11T02:00+02:00;7900.93;16872.13;12383.47;75.14
2021-07-11T03:00+02:00;7897.53;16750.08;12205.51;70.13
2021-07-11T04:00+02:00;7905.22;16563.96;12121.03;68.72
2021-07-11T05:00+02:00;7925.09;16461.08;12567.71;68.69
2021-07-11T06:00+02:00;7939.31;16515.01;13594.81;68.63
2021-07-11T07:00+02:00;7942.18;16850.19;15101.02;70.02
2021-07-11T08:00+02:00;7937.45;16942.06;17865.33;71.56
2021-07-11T09:00+02:00;7932.76;16625.39;21986.92;72
2021-07-11T10:00+02:00;7923.08;16108.67;26330.76;71.28
2021-07-11T11:00+02:00;7907.85;16383.55;29071.65;73.45
2021-07-11T12:00+02:00;7899.34;16343.48;30302.83;73
2021-07-11T13:00+02:00;7896.45;16217.02;30285.69;68.09
2021-07-11T14:00+02:00;7880.72;15750.48;30167.8;64
2021-07-11T15:00+02:00;7885.3;15257.71;30150.49;65.22
2021-07-11T16:00+02:00;7881.96;15331.12;29455.56;67.98
2021-07-11T17:00+02:00;7882.2;16838.71;26476.31;73.75
2021-07-11T18:00+02:00;7879.74;17660.11;21973.05;80.85
2021-07-11T19:00+02:00;7879.08;18482.25;17159.02;94.25
2021-07-11T20:00+02:00;7880.38;19180.73;14193.47;99.76
2021-07-11T21:00+02:00;7880.72;19598.98;13546.18;103.1
2021-07-11T22:00+02:00;7881.03;19678.41;14232.31;103.63
2021-07-11T23:00+02:00;7880.44;19464.2;14506.03;96.02
2021-07-12T00:00+02:00;7890.35;19261.09;14240.91;83.4
2021-07-12T01:00+02:00;7822.77;18748.84;13966.54;76.04
2021-07-12T02:00+02:00;7775.75;18246.73;13962.64;74
2021-07-12T03:00+02:00;7829.12;18409.56;13594.82;72.92
2021-07-12T04:00+02:00;7837.82;19028.69;13426.71;73.06
2021-07-12T05:00+02:00;7877.44;19593.95;13390.3;76.12
2021-07-12T06:00+02:00;7892.29;21071.57;14726.97;94.83
2021-07-12T07:00+02:00;7901.86;22082.66;17896.38;105.62
2021-07-12T08:00+02:00;7905.5;22587.91;22501.09;106.01
2021-07-12T09:00+02:00;7878.94;22744.26;28611.04;101.8
2021-07-12T10:00+02:00;7863.7;22309.78;34084.27;95.94
2021-07-12T11:00+02:00;7809.3;21982.11;37669.17;94.99
2021-07-12T12:00+02:00;7802.85;21976.78;39139.65;91.16
2021-07-12T13:00+02:00;7804.03;21399.75;39375.21;87
2021-07-12T14:00+02:00;7789.38;21530.78;37626.37;86.47
2021-07-12T15:00+02:00;7794.45;21779.83;34745.2;88.89
2021-07-12T16:00+02:00;7827.46;22217.97;30866.59;91.7
2021-07-12T17:00+02:00;7820.21;22518.93;26304.53;99.93
2021-07-12T18:00+02:00;7823.19;22919.59;21485.09;108.45
2021-07-12T19:00+02:00;7820.36;23068.46;17328.71;120.49
2021-07-12T20:00+02:00;7820.58;23137.57;14624.94;112.41
2021-07-12T21:00+02:00;7816.86;23187.25;13804.39;103.9
2021-07-12T22:00+02:00;7819.87;23070.36;13647.61;102.26
2021-07-12T23:00+02:00;7819.1;21848.21;13496.81;95.44
2021-07-13T00:00+02:00;7825.02;20918.53;12594.25;88.61
2021-07-13T01:00+02:00;7830.09;20274.51;11936.15;83.4
2021-07-13T02:00+02:00;7837.79;19834.67;11209.22;81.02
2021-07-13T03:00+02:00;7847.31;19944.78;10533.73;76.96
2021-07-13T04:00+02:00;7853.41;20365.21;9995.04;76.95
2021-07-13T05:00+02:00;7854.39;21199.26;10572.16;84.47
2021-07-13T06:00+02:00;7856.92;23451.49;12216.99;98.01
2021-07-13T07:00+02:00;7860.05;24339.9;15194.92;104.03
2021-07-13T08:00+02:00;7861.97;24622.26;18426.47;109.88
2021-07-13T09:00+02:00;7860.91;24652.63;22305.17;106
2021-07-13T10:00+02:00;7848.64;24604.27;25466.23;102.51
2021-07-13T11:00+02:00;7835.55;24671.7;27739.65;104.31
2021-07-13T12:00+02:00;7848.47;24558.74;28484.15;99.39
2021-07-13T13:00+02:00;7867.49;24579.31;27783.81;97.96
2021-07-13T14:00+02:00;7869.68;24331.41;26883.31;95.28
2021-07-13T15:00+02:00;7867.06;24263.75;26491.36;92.17
2021-07-13T16:00+02:00;7883.85;23850.66;24428.23;91.92
2021-07-13T17:00+02:00;7882.07;24168.97;22477.29;98.79
2021-07-13T18:00+02:00;7875.04;24102.29;19521.36;103.76
2021-07-13T19:00+02:00;7878.67;24479.06;17167.91;105
2021-07-13T20:00+02:00;7881.48;24195.6;15861.28;100.29
2021-07-13T21:00+02:00;7883.26;24125.83;15957.31;98.52
2021-07-13T22:00+02:00;7877.26;23343.94;16189.32;95.03
2021-07-13T23:00+02:00;7876.51;21407.07;15871.25;86.1
2021-07-14T00:00+02:00;7882.99;20334.33;14836.24;78
2021-07-14T01:00+02:00;7884.7;20086.14;14416.27;75.2
2021-07-14T02:00+02:00;7888.25;19254.29;13916.8;72.86
2021-07-14T03:00+02:00;7893.7;19359.6;13657.02;72.67
2021-07-14T04:00+02:00;7895.1;19948.07;13670.24;74.38
2021-07-14T05:00+02:00;7892.09;20725.66;14140.89;78.85
2021-07-14T06:00+02:00;7905.99;22961.74;15054.48;95.34
2021-07-14T07:00+02:00;7911.39;23931.84;16698.47;104.98
2021-07-14T08:00+02:00;7907.73;24083.17;18605.59;111.11
2021-07-14T09:00+02:00;7905.28;24136.25;20003;110.07
2021-07-14T10:00+02:00;7900.68;23904.13;21710.16;103.32
2021-07-14T11:00+02:00;7899.52;24041.29;24711.51;101.15
2021-07-14T12:00+02:00;7886.76;23687.72;27781.31;95.41
2021-07-14T13:00+02:00;7787.33;21871.07;31556.32;88.55
2021-07-14T14:00+02:00;7778.33;21008.8;34619.99;79.05
2021-07-14T15:00+02:00;7774.26;21138.86;34612.13;74.44
2021-07-14T16:00+02:00;7774.37;21290.91;33119.24;71.18
2021-07-14T17:00+02:00;7759.07;22027.67;30908.34;81.87
2021-07-14T18:00+02:00;7874.88;22467.34;26697.92;91.83
2021-07-14T19:00+02:00;7884.32;23100.13;22733.91;93.46
2021-07-14T20:00+02:00;7884.89;23323.12;20063;94.33
2021-07-14T21:00+02:00;7899.98;22486.16;17965.2;88.11
2021-07-14T22:00+02:00;7902.62;22094.99;16975.23;85.5
2021-07-14T23:00+02:00;7906.55;19519.72;16577.23;75.68
2021-07-15T00:00+02:00;7913.77;18102.27;16078.63;77.95
2021-07-15T01:00+02:00;7914.63;17825.12;15349.52;76.83
2021-07-15T02:00+02:00;7914.64;17391.67;15064.48;75.81
2021-07-15T03:00+02:00;7925.91;17103.9;14985.77;75.72
2021-07-15T04:00+02:00;7930.47;17509.54;15290.51;78
2021-07-15T05:00+02:00;7928.86;18218.04;15622.74;81.44
2021-07-15T06:00+02:00;7924.43;20121.19;16821.4;97.74
2021-07-15T07:00+02:00;7921.04;21221.06;19266.61;105
2021-07-15T08:00+02:00;7919.56;21291.2;22812.01;105
2021-07-15T09:00+02:00;7925.12;21076.52;27038.97;103.17
2021-07-15T10:00+02:00;7912.43;20973.43;30906.8;101.23
2021-07-15T11:00+02:00;7913.47;20260.27;33392.1;100.83
2021-07-15T12:00+02:00;7911.63;20381.4;34025.79;94.79
2021-07-15T13:00+02:00;7899.25;20310.34;34306.72;90.86
2021-07-15T14:00+02:00;7893.06;20322.5;34391.6;85
2021-07-15T15:00+02:00;7887.49;19637.09;33773.4;79.98
2021-07-15T16:00+02:00;7887.14;19920.65;31600.06;78.12
2021-07-15T17:00+02:00;7881.58;20386.37;28532.46;90.61
2021-07-15T18:00+02:00;7881.8;20250.63;24989.8;94.64
2021-07-15T19:00+02:00;7881.87;20705.61;21462.49;96.7
2021-07-15T20:00+02:00;7882.96;20724.9;19213.46;96.3
2021-07-15T21:00+02:00;7887.79;20690.46;18191.32;91.91
2021-07-15T22:00+02:00;7895.72;20495.43;17682.75;90.86
2021-07-15T23:00+02:00;7895;19452.48;17376.52;85.17
2021-07-16T00:00+02:00;7897.26;17498.02;16707.46;79.14
2021-07-16T01:00+02:00;7900.89;17054.44;16238.85;74.91
2021-07-16T02:00+02:00;7899.62;16603.22;15582.89;73.13
2021-07-16T03:00+02:00;7899.06;16322.4;15368.42;71.81
2021-07-16T04:00+02:00;7915;16937.48;15393.25;72.62
2021-07-16T05:00+02:00;7925.01;17718.94;15610.85;76.73
2021-07-16T06:00+02:00;7924.38;19383.68;16656.14;93.88
2021-07-16T07:00+02:00;7928.86;20020.22;19198.4;101.87
2021-07-16T08:00+02:00;7936.88;20367.11;22509.74;101.59
2021-07-16T09:00+02:00;7928.47;20518.87;26435.93;97.91
2021-07-16T10:00+02:00;7925.38;20573.51;30093.1;93.37
2021-07-16T11:00+02:00;7911.44;20386.1;32946.64;90.42
2021-07-16T12:00+02:00;7905.41;19718.25;34987.75;89.06
2021-07-16T13:00+02:00;7901.45;19331.63;36825.51;78.01
2021-07-16T14:00+02:00;7894.48;18723.6;37196.48;74.15
2021-07-16T15:00+02:00;7881.41;18354.68;35726.35;70.28
2021-07-16T16:00+02:00;7729.43;18480.17;33814.23;71.26
2021-07-16T17:00+02:00;7830.77;18767.21;30978.03;77.91
2021-07-16T18:00+02:00;7847.88;19359.89;27000.36;90
2021-07-16T19:00+02:00;7841.07;19559.39;22862.66;96.93
2021-07-16T20:00+02:00;7842.26;19503.86;20295.35;96.93
2021-07-16T21:00+02:00;7840.79;19495.52;19540.53;94.9
2021-07-16T22:00+02:00;7837.25;19160.69;19727.47;91.17
2021-07-16T23:00+02:00;7817.88;18454.04;20016.04;81.17
2021-07-17T00:00+02:00;7727.64;15461.23;19611.94;72.87
2021-07-17T01:00+02:00;7728.4;14337.1;20033.84;70.01
2021-07-17T02:00+02:00;7742.43;12603.11;19640.4;66.02
2021-07-17T03:00+02:00;7749.2;12158.34;19766.53;60.38
2021-07-17T04:00+02:00;7726.73;11948.02;19937;57.48
2021-07-17T05:00+02:00;7727.04;11934.84;19938.5;56.86
2021-07-17T06:00+02:00;7741.28;11745.5;20081.88;62.27
2021-07-17T07:00+02:00;7748.29;11866.86;21285.38;70.08
2021-07-17T08:00+02:00;7749.23;12097.8;23560.37;75.56
2021-07-17T09:00+02:00;7747.41;11886.04;25841.33;73.84
2021-07-17T10:00+02:00;7732.17;11513.98;29630.19;70.1
2021-07-17T11:00+02:00;7730.55;11437.11;33534.4;66.72
2021-07-17T12:00+02:00;7727.07;11155.25;37108.61;55.65
2021-07-17T13:00+02:00;7469.41;10162.1;40164.06;48.23
2021-07-17T14:00+02:00;7226.26;9286.98;41751.21;30.08
2021-07-17T15:00+02:00;7227.19;8839.62;41873.79;16.92
2021-07-17T16:00+02:00;7508.97;9402.79;40671.72;29.01
2021-07-17T17:00+02:00;7618.72;10575.49;37877.58;51.07
2021-07-17T18:00+02:00;7607.56;11758.13;33375.86;68.03
2021-07-17T19:00+02:00;7637.22;12014.85;27870.14;77.56
2021-07-17T20:00+02:00;7710.77;12008.03;22947.76;81.06
2021-07-17T21:00+02:00;7688.45;12120.54;22393.21;78.11
2021-07-17T22:00+02:00;7675.96;12073.26;23231.64;75.62
2021-07-17T23:00+02:00;7702.29;11582.66;24085.57;67.03
2021-07-18T00:00+02:00;7784.36;10862.71;23450.45;62.3
2021-07-18T01:00+02:00;7820.22;10324.96;22405.38;55.75
2021-07-18T02:00+02:00;7839.08;9279.86;20808.56;50.86
2021-07-18T03:00+02:00;7840.38;8893.68;19971.2;50.17
2021-07-18T04:00+02:00;7842.84;8734.41;19282.81;45.49
2021-07-18T05:00+02:00;7825.37;8683;18497.57;46.33
2021-07-18T06:00+02:00;7708.28;8781.03;18309.32;50.83
2021-07-18T07:00+02:00;7674.13;9203.01;20022.84;55.49
2021-07-18T08:00+02:00;7675.54;8584.96;24488.73;54.82
2021-07-18T09:00+02:00;7670.54;8238.87;29963.4;46.57
2021-07-18T10:00+02:00;7480.61;8118.44;35395.13;35.33
2021-07-18T11:00+02:00;7377.4;8037.27;40262.6;25.78
2021-07-18T12:00+02:00;7020.72;7924.46;43599;19.56
2021-07-18T13:00+02:00;6730.1;7917.67;44628.2;0.1
2021-07-18T14:00+02:00;6375.07;7976.3;44263.2;-1.04
2021-07-18T15:00+02:00;6411.7;7986.17;43390.11;-5
2021-07-18T16:00+02:00;6448.75;8012.97;41411.68;0.01
2021-07-18T17:00+02:00;7202.39;8249.83;38915.66;22.5
2021-07-18T18:00+02:00;7704.83;10040.45;33604.07;58.02
2021-07-18T19:00+02:00;7764.61;11881.47;27154.33;74.62
2021-07-18T20:00+02:00;7815.79;12744.81;22482.93;79.92
2021-07-18T21:00+02:00;7828.18;13102.57;20619.43;85.03
2021-07-18T22:00+02:00;7832.32;13063.41;20072.89;94.19
2021-07-18T23:00+02:00;7824.18;13000.48;19486.33;91.13
2021-07-19T00:00+02:00;7836.84;12726.1;18770.55;73.1
2021-07-19T01:00+02:00;7852.44;12579.39;18017.89;67.2
2021-07-19T02:00+02:00;7860.03;12586.12;17640.56;64.4
2021-07-19T03:00+02:00;7878.47;12790.3;16566.4;64.83
2021-07-19T04:00+02:00;7880.55;13328.35;15507.38;65.72
2021-07-19T05:00+02:00;7871.42;14483.87;15272.97;73.48
2021-07-19T06:00+02:00;7882.43;16611.56;16077.29;95.3
2021-07-19T07:00+02:00;7896.47;18018.74;18798.72;100
2021-07-19T08:00+02:00;7841.57;18610.68;23452.14;105.05
2021-07-19T09:00+02:00;7807.1;18627.78;28948.17;98.99
2021-07-19T10:00+02:00;7803.8;18547.93;32736;95
2021-07-19T11:00+02:00;7796.36;18613.62;34714.29;93.1
2021-07-19T12:00+02:00;7789.85;18545.38;36398.81;89.36
2021-07-19T13:00+02:00;7785.15;18097.9;37076.55;83.48
2021-07-19T14:00+02:00;7782.38;17598.97;36531.36;78.4
2021-07-19T15:00+02:00;7795.74;17745.23;34840.77;77.95
2021-07-19T16:00+02:00;7801.4;18475.78;31892.24;85.11
2021-07-19T17:00+02:00;7829.28;18977.08;27705.47;93.7
2021-07-19T18:00+02:00;7874.78;19233.02;22951.75;100
2021-07-19T19:00+02:00;7877.34;19445.54;18175.04;110
2021-07-19T20:00+02:00;7879.7;19768.68;14657.42;115.2
2021-07-19T21:00+02:00;7885.59;19853.2;13676.45;110.02
2021-07-19T22:00+02:00;7898.68;19784.67;13489.89;103.86
2021-07-19T23:00+02:00;7903.12;19234.7;12886.27;97.78
2021-07-20T00:00+02:00;7904.21;18472.08;12295.92;85.7
2021-07-20T01:00+02:00;7909.01;18284.44;11728.59;81.31
2021-07-20T02:00+02:00;7907.89;17163.59;11016.56;79.7
2021-07-20T03:00+02:00;7869.26;17694.75;10320.74;77.38
2021-07-20T04:00+02:00;7875.86;18333.68;10137.72;77.93
2021-07-20T05:00+02:00;7878.01;19256.16;10415.88;80.9
2021-07-20T06:00+02:00;7910.75;20084.03;11965.89;99.03
2021-07-20T07:00+02:00;7957.56;20237.48;15191.84;114.85
2021-07-20T08:00+02:00;7956.42;20332.03;20779.69;111.36
2021-07-20T09:00+02:00;7943.5;19724.52;27197.86;102.11
2021-07-20T10:00+02:00;7935.68;19288.19;31782.75;93.01
2021-07-20T11:00+02:00;7933.95;19269.95;33839.49;88.92
2021-07-20T12:00+02:00;7926.94;19251.72;35371.16;85
2021-07-20T13:00+02:00;7920.76;18757.2;36963.5;78.3
2021-07-20T14:00+02:00;7917.13;18212.39;37838.29;75.87
2021-07-20T15:00+02:00;7904.26;18306.44;37326.36;78.45
2021-07-20T16:00+02:00;7900.3;18552.5;34610.12;80.3
2021-07-20T17:00+02:00;7895.77;18941.54;29833.18;86.52
2021-07-20T18:00+02:00;7892.4;19561.95;23602.81;98.34
2021-07-20T19:00+02:00;7895.9;20259.71;17640.11;106
2021-07-20T20:00+02:00;7901.14;20249.64;14041.78;112.7
2021-07-20T21:00+02:00;7907.48;20296.09;12962.01;109.97
2021-07-20T22:00+02:00;7916.66;20210.75;13011.36;106
2021-07-20T23:00+02:00;7911.72;19725.4;13090.19;91
2021-07-21T00:00+02:00;7917.7;18872.61;13179.48;82.01
2021-07-21T01:00+02:00;7929.14;18715.33;12915.95;78.18
2021-07-21T02:00+02:00;7937.2;18187.6;12792.61;76.15
2021-07-21T03:00+02:00;7944.13;17922.71;12429.16;76.5
2021-07-21T04:00+02:00;7952.84;17882.68;12322.97;76.3
2021-07-21T05:00+02:00;7956.6;18858.44;12221.19;80
2021-07-21T06:00+02:00;7954.14;19942.36;13564.73;93.26
2021-07-21T07:00+02:00;7958.72;20579.43;16685.76;106.56
2021-07-21T08:00+02:00;7948.21;20824.98;21503.78;108.45
2021-07-21T09:00+02:00;7937.93;20787.86;26764.31;95.91
2021-07-21T10:00+02:00;7927.84;20546.89;31178.76;87.07
2021-07-21T11:00+02:00;7926.06;20477.19;34044.37;79.98
2021-07-21T12:00+02:00;7915.61;19930.91;35336.41;79.61
2021-07-21T13:00+02:00;7905.01;19326.15;35549.52;76.44
2021-07-21T14:00+02:00;7901.19;18861.7;35266.54;75.93
2021-07-21T15:00+02:00;7897.13;19120.94;33250.68;77.04
2021-07-21T16:00+02:00;7885.32;19638.42;30103.7;82.63
2021-07-21T17:00+02:00;7888.13;20540.79;25270.94;90.73
2021-07-21T18:00+02:00;7875.65;21035.74;19944.81;101.78
2021-07-21T19:00+02:00;7870.75;21165.99;14823.28;113.59
2021-07-21T20:00+02:00;7879.48;20962.61;11752.63;111.44
2021-07-21T21:00+02:00;7885.01;20824.94;10857.35;110
2021-07-21T22:00+02:00;7885.03;20642.87;10764.02;104.59
2021-07-21T23:00+02:00;7881.5;20119.9;10812.02;95.5
2021-07-22T00:00+02:00;7861.16;19520.17;10446.64;83.01
2021-07-22T01:00+02:00;7871.71;19034.26;10059.88;77.36
2021-07-22T02:00+02:00;7879.2;18473.04;9764.67;75.99
2021-07-22T03:00+02:00;7858.07;18744.97;9760.46;75.01
2021-07-22T04:00+02:00;7903.44;18886.48;9804.54;74.12
