;Electricity_Price_EUR_Wh;Feed_in_Tariff_EUR_Wh;PV_Power_W
383;0.000301757103;8.160000000000003e-05;1612.3262366666668
384;0.000301757103;8.160000000000003e-05;1612.3295683333336
385;0.000301757103;8.160000000000003e-05;1612.323355
386;0.000301757103;8.160000000000003e-05;1612.3260233333335
387;0.000301757103;8.160000000000003e-05;1612.3306466666666
388;0.000301757103;8.160000000000003e-05;1612.3245983333334
389;0.000301757103;8.160000000000003e-05;1612.3227350000002
390;0.000301757103;8.160000000000003e-05;1651.122731666667
391;0.000301757103;8.160000000000003e-05;1864.9686833333333
392;0.000301757103;8.160000000000003e-05;1864.9700000000003
393;0.000301757103;8.160000000000003e-05;1864.9762766666668
394;0.000301757103;8.160000000000003e-05;1864.97708
395;0.000301757103;8.160000000000003e-05;1864.9678533333333
396;0.000301757103;8.160000000000003e-05;1864.97668
397;0.000301757103;8.160000000000003e-05;1864.9711333333337
398;0.000301757103;8.160000000000003e-05;1864.9762666666668
399;0.000301757103;8.160000000000003e-05;1864.9631583333332
400;0.000301757103;8.160000000000003e-05;1864.9732333333336
401;0.000301757103;8.160000000000003e-05;2067.0226383333334
402;0.000301757103;8.160000000000003e-05;2089.0660583333333
403;0.000301757103;8.160000000000003e-05;2089.0681733333336
404;0.000301757103;8.160000000000003e-05;2089.0671233333333
405;0.000301757103;8.160000000000003e-05;2089.080903333333
406;0.000301757103;8.160000000000003e-05;2089.06482
407;0.000301757103;8.160000000000003e-05;2089.06574
408;0.000301757103;8.160000000000003e-05;2089.06909
409;0.000301757103;8.160000000000003e-05;2089.0730066666665
410;0.000301757103;8.160000000000003e-05;2089.0664283333335
411;0.000301757103;8.160000000000003e-05;2252.8491916666662
412;0.000301757103;8.160000000000003e-05;2341.4866716666666
413;0.000301757103;8.160000000000003e-05;2341.477946666667
414;0.000301757103;8.160000000000003e-05;2341.4879616666667
415;0.000301757103;8.160000000000003e-05;2341.479603333333
416;0.000301757103;8.160000000000003e-05;2341.4897899999996
417;0.000301757103;8.160000000000003e-05;2341.4831150000005
418;0.000301757103;8.160000000000003e-05;2341.4918650000004
419;0.000301757103;8.160000000000003e-05;2341.489676666666
420;0.00031539870800000004;8.160000000000003e-05;2341.487236666667
